kepid,koi_count,fits_product_count,fits_bytes,fits_set_sha256,raw_purged,raw_retention_reason,processing_rebuild_verified_at_run,constructed_qc_fail,constructed_qc_pass,hard_preprocessing_failure,invalid_source_product,no_archive_product,other_technical_failure,retrieval_failure
10454632,1,17,7439040,8744f9287b019b73a605f4424852babbc3f4ae6aa1526e91690897571ff807a1,True,,True,0,1,0,0,0,0,0
10459805,1,17,7439040,da0b21c68466dc09447de01dbb564c7fe211b54595e02973d1f210ddf2391369,True,,False,0,1,0,0,0,0,0
10460984,4,17,7439040,c9688580afbe5ed3af3097c56d02b5e6552b414f49ad67a0fa305f83caeb2fa0,True,,False,0,4,0,0,0,0,0
10461045,1,17,7439040,438bcaf51db95273540c28554361f51cee1c2942e5b446c88c8a65d894662a84,True,,False,0,1,0,0,0,0,0
10462462,1,1,357120,3b1a4cee8cd0e41460ca5676e4f89d715fd5dedace3f3a87e123caa394af339e,True,,False,1,0,0,0,0,0,0
10462826,1,17,7439040,6881f1a011e4539a9305d2228905ce2bb343b0daa02e1d26dda17802128af575,True,,False,0,1,0,0,0,0,0
10464050,1,17,7439040,6b3c0fa06768cf7957c1eb00def7157f3d472557977bf7034a55d2231364ba9c,True,,False,0,1,0,0,0,0,0
10464078,1,17,7439040,ef8846fee206e2a06393d690a1ea87c68b0272f491b2dde2ec4af664ee8409f5,True,,False,0,1,0,0,0,0,0
10464666,1,17,7439040,a2132c3e2e1edaf4abd9bfa93cf5a1bc8d45faca22f9a1e1a1c7b5e113c170ec,True,,False,0,1,0,0,0,0,0
10468885,1,17,7439040,a09b3921f3bd5e0f2d7873f05b62c7721d1d5b27b6a0dd8bb69a6e584d226c6c,True,,False,0,1,0,0,0,0,0
10468940,2,17,7439040,a24fa57f9e0c45feae8bc442609faac619e08088467921184f495da5eba28980,True,,True,0,2,0,0,0,0,0
10470206,1,17,7439040,52dc8de4f00b0ecfed8aa640917479557b3c4fe7f4dd63a7c865f644c012fbb8,True,,False,0,1,0,0,0,0,0
10470616,1,17,7439040,81ddbb075a41cf95886983ce6c50dcb873ca289c0e6286b76072d987cee26f75,True,,False,0,1,0,0,0,0,0
10470779,1,17,7439040,0022c29c1d7edd4660d2d45411d82d53ec9b44c5a69b1e479091bd28b036ed30,True,,False,0,1,0,0,0,0,0
10470882,1,14,6312960,0a9e9335bb818fef0968768136cbe3f4039fb0d13867b186a0ab60269b1879d9,True,,False,0,1,0,0,0,0,0
10470993,1,17,7439040,f110228ce8bb2dc0675a7ea8c9ce5a5732359b29d8120c23758ffa8ee86abe17,True,,False,0,1,0,0,0,0,0
10471005,1,17,7439040,c507c805def7794d06a83cf25152704e647ab7d6b84dbff2cfd2ab58fae3d9be,True,,False,0,1,0,0,0,0,0
10471055,1,14,6312960,c062f05303a2fb045b04332eaf10467de663e33164eaee656a8014cca65037b0,True,,False,0,1,0,0,0,0,0
10471090,1,17,7439040,3c23ff5d4c51b3ba9dbc976a4cb0c57e95b866aed363e4571affee02a43404c8,True,,False,0,1,0,0,0,0,0
10471167,1,17,7439040,d28ca68a173712890d642e3937ea45576fedbcfc624ca3c8fdd11254468503e8,True,,False,0,1,0,0,0,0,0
10471174,1,14,6312960,aab96c754aaa4ceac2074f3e2be601638c28df8b2ed7304b1d4e41844e815cc9,True,,True,0,1,0,0,0,0,0
10471204,1,17,7439040,9860c1f0af910e25cac7b81d8aa2d6015f0d95f621374363f206ab89c5bda199,True,,False,0,1,0,0,0,0,0
10471243,1,17,7439040,44bdf92c4db17bd4bc825e0d86899821936f9bc179afbb5673d65cb741bf6506,True,,False,0,1,0,0,0,0,0
10471296,1,17,7439040,efe122582be45c08cf7c8c0447c223ea62586c0f609e32c9735621412f594f3e,True,,False,0,1,0,0,0,0,0
10471345,1,17,7439040,b668118ef4022fa87fb6369d34195081946409e72a7d0d24008515273bdd9399,True,,False,0,1,0,0,0,0,0
10471515,1,17,7439040,472cdd4b99c447efaa1d2bc0a9d2d81a8e7963494654edca0d40a4ae6244b77a,True,,False,0,1,0,0,0,0,0
10473272,1,16,7246080,3843c54c554a02604936e1a798cd36dbac8db3e6c81152e3f69f8705a19b5bdf,True,,False,0,1,0,0,0,0,0
10480915,1,14,5958720,d79266bf87d4390a492766ea3e88e7f479e93890a10bcd03e7a68795d2238a7e,True,,False,0,1,0,0,0,0,0
10480921,1,14,5958720,1ed202b4bad66f35a7a1be8142707efe00b1957101a52c6a524ab4997c00794d,True,,False,0,1,0,0,0,0,0
10480952,1,14,5958720,63670d0ff94abb11af99448393e9723ba214e4fd685c32c5f3ab02296292c9c8,True,,False,0,1,0,0,0,0,0
10480982,2,14,5958720,591ef5e77ab87fa5a16b7c0baa389c32d6fdb8ce3c579c73dc7b3bb03cc48767,True,,True,0,2,0,0,0,0,0
10481045,1,14,5958720,242686b509593dfafabb5696a37dc05d48dc62a4f0b51ef966c63163c67e6098,True,,False,0,1,0,0,0,0,0
10481054,1,14,5958720,3d6824cdc22d56acb21ff020a36cf8ae7046f1b615bc68350d12938f29f523a7,True,,False,0,1,0,0,0,0,0
10482160,1,14,5958720,bcee92fa3794379f1fe8d2b181c09d980be18974af6fa8d97a721b75d6cbf5b0,True,,False,0,1,0,0,0,0,0
10483644,1,14,5958720,d850521d29201c188dd326f09c2e1c5133e0dd61b06efcd01a9973e7775f3a22,True,,False,0,1,0,0,0,0,0
10484409,1,14,5958720,06fe4d8cdfb32339d1b865d67df8ab9d0c0436ffcf4bc842a025fa52b1640d5b,True,,False,0,1,0,0,0,0,0
10485179,1,14,5958720,02b0e4663a701f39e68a90ab0d522087297149a1b334fdbd804789aceaf8240b,True,,False,0,1,0,0,0,0,0
10485250,1,13,5765760,e84e8ae1b069cb21ea46590e4dcd431f0c61ca44a38a33c9e445463d7ad1f794,True,,False,0,1,0,0,0,0,0
10486425,1,13,5492160,949d245599b06cec79ec3545e2497ac1f75328dd922512b9bf7ae97032d67064,True,,False,0,1,0,0,0,0,0
10487119,1,5,2396160,ba97d3d591868c7fcf82593ffea05d81cf2640ac1116c4592d5d2b792cba4414,True,,False,1,0,0,0,0,0,0
10488450,1,14,5958720,7f6ddbcda9fc556122aa81780dfddc80a7e0bd0b5aa29f8a48e5cfabb1edce49,True,,True,0,1,0,0,0,0,0
10489206,2,14,5958720,124182125241eefd96d4294031c1816c8de3629719f307b05e269d9b45508887,True,,False,0,2,0,0,0,0,0
10489345,1,11,4832640,d50a672d297a1e5be25df1d52be8129fe9e64bcbfa755570f72db3308f98646e,True,,False,0,1,0,0,0,0,0
10489521,1,6,2537280,958f97ef1c3f463f4fd75601261076cdeef011388f0d41a646b7d24c9cf27982,True,,False,1,0,0,0,0,0,0
10489525,1,14,5958720,0880aa55a4ee24ca6a11c39ac5940dc3fbb919932e956ea9e74bd8766abe5b0f,True,,False,0,1,0,0,0,0,0
10489539,1,14,5958720,c9650b98a26690b67711fff2c6f38e0475afa421c7742bd294729035e871047b,True,,False,0,1,0,0,0,0,0
10490960,1,14,5958720,52892548e6a0291097ac5985c16be486b7ca4438577a62985d32ee95dc2a4c46,True,,False,0,1,0,0,0,0,0
10491031,1,14,5958720,b659f17a8e52411f5fe1fab7d01868c9d6330205f753c39c4cdfa9d5b01bb0c8,True,,False,0,1,0,0,0,0,0
10491044,1,14,5958720,3c60224ee0eace751656776539527e632f1b32ffd0d7a593214aa3851497b0cb,True,,False,0,1,0,0,0,0,0
10491062,1,11,4832640,c0938c90f41c1578fd0812c41821e097425eb7dbfa9fb14b993520d4d5e5c741,True,,False,0,1,0,0,0,0,0
10491525,1,14,5958720,7d9aca2c69c0b10329f36100f07947fd41b9eeba979504a6dc4272c47087919c,True,,True,0,1,0,0,0,0,0
10491544,1,14,5958720,a5b73b151e161aafa61b64a8093c1789d81672ba100c85890e6bd754fe6a0883,True,,False,0,1,0,0,0,0,0
10491554,1,8,3401280,ceb571433df698ecef78bc766c13feb0a23dcea5241f59e0c760b5052e936210,True,,False,0,1,0,0,0,0,0
10493253,1,3,1333440,812494cb1dc611307ba3f61d883831717aee5c4b4b56b2c56dfbcf03877439fc,True,,False,1,0,0,0,0,0,0
10513530,2,17,7439040,4e13a07d941992ac42b5b7eb19e999252bc281a356953f7c43af092fbcee2f13,True,,False,0,2,0,0,0,0,0
10514429,1,17,7439040,83f7a3503340cf3465089cf6d5f393ef3b0c5cd3972269ddde3413df08781043,True,,False,0,1,0,0,0,0,0
10514430,1,17,7439040,9ae12de001d4c58794cf0040bffc4c1293e2ac36fcfa5dbf4954f60d8c6e847d,True,,False,0,1,0,0,0,0,0
10514770,1,17,7439040,c49436a4bb0047ebe04ecb29a1c6fe4641f83972d0067e7c348610e4b7384eed,True,,False,0,1,0,0,0,0,0
10518399,1,17,7439040,3ecc005e406a00b3b23044f2564fd1048c9dd731b9c5ee57765ad8aedbbd0a7f,True,,False,0,1,0,0,0,0,0
10518424,1,17,7439040,467b0d8f689c37a0752baad21b84c5ed59f0d66688fc8498fe123723a1af55c2,True,,False,0,1,0,0,0,0,0
10518725,1,17,7439040,8ced8df092c2370dae74b094f53f5a9e8790778a1c56c3efd1b12937e7c81298,True,,True,0,1,0,0,0,0,0
10518735,1,8,3551040,f3af7edef13bf72f7389fe71a3a2c26eccbd7aed63cc7cad47c53c0b884f6ad3,True,,False,0,1,0,0,0,0,0
10519701,1,17,7439040,8a59db977e16f925ae3cffa39914fdedc5f086cb9f3a836f4e26c39d037a7fbf,True,,False,0,1,0,0,0,0,0
10525027,1,17,7439040,1c70c5e85ed0731c5ac534580c14dc6daea141591aaa922a31cafdc3a4e98b46,True,,False,0,1,0,0,0,0,0
10525049,1,17,7439040,637fa7810f29274f5c96a2928f6d5026cbda0e64d11754f8e8a4d62f41b1f797,True,,False,0,1,0,0,0,0,0
10526549,1,17,7439040,e8f3a4e0b684cda3619f9af1c13c1055906666fe8bed4cfdcc9cfb79319bc17d,True,,False,0,1,0,0,0,0,0
10526887,1,17,7439040,a7e0d965627231b54353782d0f8eb8d49710d9bf075f6ba6cacba8f40151ddaa,True,,False,0,1,0,0,0,0,0
10527135,1,17,7439040,e699d472a6573a70a445d19b825c70001acde49dd4d723fe576c20781e2c4b4f,True,,False,0,1,0,0,0,0,0
10528068,1,17,7439040,a1d94ccaeeb84d7ad35372945a5b6710646bbb632bf0b7bba28657ed17fc2e21,True,,False,0,1,0,0,0,0,0
10531955,1,17,7439040,a143a7b9b34c4e8c3bc1722a382ab6da98ff2b00b8f56f2af2dc5c75e6933483,True,,False,0,1,0,0,0,0,0
10532751,1,17,7439040,267cba0d3455a2fdf5ada283aee4b34f0b5ba4e3315c412795e2fcf28335d1ae,True,,True,0,1,0,0,0,0,0
10535708,1,17,7439040,bec9d781ef1263b24729818e872f8af9a0aa4242db8d3a8e4a14ccdd7414be82,True,,False,0,1,0,0,0,0,0
10535807,1,17,7439040,ff10bfa6c776a5588d98552e90cf2672b8cf39d391529bab4da05903b51eafd2,True,,False,0,1,0,0,0,0,0
10535858,1,17,7439040,45506ae84d0ea502a208a494936a98dbe334aa0bc11f3f81a5679a25752e6ba0,True,,False,0,1,0,0,0,0,0
10535886,1,17,7439040,ae9b8c256e396a758d0614adbd1cc69b79b196d41da9cf1ebcee6a612e2df70f,True,,False,0,1,0,0,0,0,0
10535897,1,17,7439040,b49a7f8609584e1ebbd0713b6e1f740575bd6af16fbf4a1160c1763ac27c9372,True,,False,0,1,0,0,0,0,0
10535926,1,17,7439040,8bbdebcda683d3a05a7a7347cda20999e829ce3bc5c11c26895043ca5c72f948,True,,False,0,1,0,0,0,0,0
10535991,1,17,7439040,1f34b2e04c83b6fb8df3c326409c00fda87d8040f0cb762c1e17a1361ea575ad,True,,False,0,1,0,0,0,0,0
10536177,1,17,7439040,1b9540100a02db3e6afd3d0a7c731febec28f5b663ea5ac3cca795622247eb53,True,,False,0,1,0,0,0,0,0
10538176,2,15,6779520,d839f991ce3724ae46ad2e25c6bb31e6eb7220c5515e6609f4841172620a702c,True,,False,0,2,0,0,0,0,0
10544677,1,14,5958720,9de163566a98aae249c31066475c72200e5d48439e536ed05da3a64345b51e1d,True,,True,0,1,0,0,0,0,0
10545066,1,14,5958720,908f06a36b18f54d9f7c38a5f5202cf01d651ecf696e7e8dfedb2931aa45f46f,True,,False,0,1,0,0,0,0,0
10547378,1,14,5958720,a6d64ac3243dd5d9c051cb50a795a8f1472b0296d1ea5bab49aea02f95ea10d9,True,,False,0,1,0,0,0,0,0
10547685,1,14,5958720,4458c1d019de10ca803d3fcea7439f37ec5e7ce3ea2b8a1a2e04f5deefebce4f,True,,False,0,1,0,0,0,0,0
10549023,1,14,5958720,bc0a1151a30c05a56b9e3eae522a5f69d72033221cc42085fcdeacfe48dc72e8,True,,False,0,1,0,0,0,0,0
10549562,1,14,5958720,06ebf42c24f7118840bbebb86eaf8eb0ed47454c0b6920e15e6a1059a69a1d67,True,,False,0,1,0,0,0,0,0
10549576,1,14,5958720,6aaa642fdd63675a44a4c437ade80b405e7805699fe6f4b185de548b4e652d4b,True,,False,0,1,0,0,0,0,0
10549924,1,14,5958720,ca48fdd32952b5682f0609b33babab034cdd2bcb16c220db5c9ec038c443da28,True,,False,0,1,0,0,0,0,0
10551346,1,14,5958720,3d91fba799a6c4893416c66786dcaa266e5e54f73aa2a416e361e5e89d9bd094,True,,False,0,1,0,0,0,0,0
10552151,1,14,5958720,c26d9067bdfcb39ec659865d2af137bd5131eaeec254d613c43ecc51150d7f52,True,,False,0,1,0,0,0,0,0
10552611,2,14,5958720,4cc92c609e28886cee9ddd751f1cbc58c9bcb5bb7d9139fae365986fca76776e,True,,True,0,2,0,0,0,0,0
10552700,1,14,5958720,3a22c2e20881c584d96fcf8e3b74332a92ae89de7967fede1d6dd709ce87d41d,True,,False,0,1,0,0,0,0,0
10554967,1,9,3781440,913e864b2794459132c852c91a83ceaf887b62e51062136015e22e6ae8d67fb7,True,,False,0,1,0,0,0,0,0
10554999,2,14,5958720,c6aa72d7c4ee43344ae54eced378bf02037b4258dac49ce7396fdc607d0b42ae,True,,False,0,2,0,0,0,0,0
10555375,1,14,5958720,d6ee084637b9f24a436c081c820866b73f6773e403ba5c9421118ba7dcc410f0,True,,False,0,1,0,0,0,0,0
10556578,1,13,5765760,a0447b97cf05ff854a2ae77401b56c8bd18742dfed79381e9bcc689911914494,True,,False,0,1,0,0,0,0,0
10577994,2,17,7439040,1290b8c234ee500a40ba8333c308edcb84f185c288dd4ff1f5d78f2c03805eb9,True,,False,0,2,0,0,0,0,0
10581918,1,12,5587200,e89c2d3b17f000fe0e62dbe1557f0e3b5074f5de47f9798ea0648a13b402d4b4,True,,False,0,1,0,0,0,0,0
10583066,1,17,7439040,fb5c47f7eaa382dd6bb2db99e7b78ce0ecfe904ed26817c02add1e3f6220e06a,True,,False,0,1,0,0,0,0,0
10583180,1,17,7439040,08c9ad925a265dfabf921ecb71a859ce1c7841bcbeb7c7ff80bd925269f0b876,True,,False,0,1,0,0,0,0,0
10583181,1,17,7439040,5731569384121aeafe4d372df3005a7373ebf35adec0bcbd8f4f7fd9384da561,True,,True,0,1,0,0,0,0,0
10583225,1,17,7439040,a66e22cbab7bea58be7ca908c2700a1cd44ed76fb512ad637b2a37a52676a14e,True,,False,0,1,0,0,0,0,0
10583761,1,17,7439040,d0917210174e2e8aac6e66a9fd49dc7e920397a2ae46c5a86aa033527e55957a,True,,False,0,1,0,0,0,0,0
10585738,1,14,5860800,434ab499acc5a74f9ab1b962c4b1bb5e0b699c3aec4664e5e07e1d672d662161,True,,False,0,1,0,0,0,0,0
10585852,1,14,5860800,0a468eec615fac5cdebeea56b485f3e651c9f3d6c7d8d2883b12e2c4647d5a93,True,,False,0,1,0,0,0,0,0
10585887,1,14,5860800,0fe60b89a679ef1235d2a5f670e8ee85565d5ef390ffff59ddff03c07391e795,True,,False,1,0,0,0,0,0,0
10586004,2,14,5860800,e622e716dc93b44e5bdba182c00182749dd14268afb3c93cbe671bd009ab931d,True,,False,0,2,0,0,0,0,0
10586208,1,14,5860800,4f13d7828e4e911aad6382b39e39e98925772828742ef998cc15069008740687,True,,False,0,1,0,0,0,0,0
10587105,3,14,5860800,3e95a7be4f5f04376a9bf833de4d4cbf71ddf03365944ffbb30459387fb6c435,True,,False,0,3,0,0,0,0,0
10591855,1,17,7439040,7a56a8157ec0f03afbbcddd740a106ef373e3204687fc0e9a3a9a438972c0bb4,True,,False,0,1,0,0,0,0,0
10592163,1,17,7439040,8727747ebfe73063da51ef5b6258090a69b4cde944016421815bb81ce0ecf6f4,True,,True,0,1,0,0,0,0,0
10593535,1,17,7439040,a509ec8980341cb1d0c19457431161e2768df3a47d35ccd3961772a9e5936555,True,,False,0,1,0,0,0,0,0
10593626,1,17,7439040,8be3c2b09d5e26a98a1869a9b0f110ba54510bbd986b9dcbd44f009aa680fbea,True,,False,0,1,0,0,0,0,0
10593759,1,17,7439040,a3b89681e7e70c921627bc9f051235bd2f0bbeee897e37b7bf19ca0a4e65f83e,True,,False,0,1,0,0,0,0,0
10599206,1,17,7439040,61f446bcba36d135600dfb488226a71c74da2925b6cd2b2f1a7f011a77359c5e,True,,False,0,1,0,0,0,0,0
10600261,3,17,7439040,fca504038b676b5661b808e46421328a013ead2c975ad50b2a0fe6e622dc1ec6,True,,False,0,3,0,0,0,0,0
10600955,1,17,7439040,961c5fc54e16aec80970fbd935f72f944510631fec88f35ffeed649b9499dc27,True,,False,0,1,0,0,0,0,0
10601284,3,17,7439040,ebc892a2851081db864b74ed44f6f65e26d0afee229c17471f80fed1d542c738,True,,False,0,3,0,0,0,0,0
10601538,1,17,7439040,d46017bfebc30009e13845875ddcb81c3422f8c4827f2adc6364f174a2b43e3a,True,,False,0,1,0,0,0,0,0
10601549,1,17,7439040,a81bf3ace123524ecf5c65911ffd4290ceef738e45950a12763ffbd772ea90e6,True,,False,0,1,0,0,0,0,0
10601579,1,17,7439040,1d6a0cb962de5405ed53b22278fad69b59cf161f6fbb4540ecf4d6cf73786c16,True,,True,0,1,0,0,0,0,0
10602291,1,17,7439040,04019c9e48562b54711d8fee7e2bb04795d66f7408fc782c4bb350b055dbcf95,True,,False,0,1,0,0,0,0,0
10604335,1,17,7439040,b645c81b28683ac0b368609b918840d910bc3335678354fd1ee0693870e37c54,True,,False,0,1,0,0,0,0,0
10604592,1,17,7439040,737c122fc3bbc5ae09a599c8635eba80756d0d1ce0cd94cc49c0952b108da98d,True,,False,0,1,0,0,0,0,0
10611420,1,14,5958720,657cea523c66ff6f2ae398b961063b26389aadc3524513965be34b7262f00fd0,True,,False,0,1,0,0,0,0,0
10613718,1,14,5958720,d32e2ca03ceec71815e3ad46481dd245b3e876af3d29294ee4b43a4818a9d391,True,,False,0,1,0,0,0,0,0
10614158,1,3,1393920,d2c9a7b8a0b5e80d00b727695d557c29fdf981846e2351defe19a8ab6eeab81f,True,,False,1,0,0,0,0,0,0
10614845,1,14,5958720,83439270f3198207a45ec84e7614f0d3b21aaf9eb11952db6ac650ce616c9359,True,,False,0,1,0,0,0,0,0
10615440,1,14,5958720,df3fb613390b38439a75aa416f1f745b039e61a24670d4e82e172a59392a59fc,True,,False,0,1,0,0,0,0,0
10616415,1,14,5958720,d0dbafc16d402e5f8b327956f9362e65efd52eeba3c09d756b56e0755055a584,True,,False,0,1,0,0,0,0,0
10616571,1,14,5958720,a98d0c0e9f5c151976882885a6a65b228744cb0634036fa68a248d22b736b076,True,,True,0,1,0,0,0,0,0
10616656,1,14,5958720,917c102fef68275355caed80b244097fcd38b1093ac6a081be7e8aeaa6eac793,True,,False,0,1,0,0,0,0,0
10616679,1,14,5958720,27658d05b8486005f334162d9e52f10e11a8b15f0df3223b809f56f43440214a,True,,False,0,1,0,0,0,0,0
10616829,1,14,5958720,a1b243ade60f9715b3f72bda661b89203eacfcfe9136d03d65f554b7cbb6aea9,True,,False,0,1,0,0,0,0,0
10617017,1,14,5958720,64ad83258ba6dd0d93faa513eb7f0c7f7a8302e42c8e832148c374e88ba4cd06,True,,False,0,1,0,0,0,0,0
10617638,1,14,5958720,0726d959968b4d58c8d1d48511e97199e5d1dc84f3a483ecf9c1be5f3f76bff3,True,,False,0,1,0,0,0,0,0
10619109,1,14,5958720,35f4ca402839ae8723458b17a880949bcbae04cd13cd32e6fd36b1400fd60fa7,True,,False,0,1,0,0,0,0,0
10619142,1,9,3945600,c53726ad60f103c024624aea79daacfb28df9d90d31bf95707c5b50473e8744f,True,,False,0,1,0,0,0,0,0
10619192,1,14,5958720,d55c13c772d5e536049b11fc6058ff8fababc98d59dfce64d41204013136b5d7,True,,False,0,1,0,0,0,0,0
10620329,1,14,5958720,176cab3f8c1e5c220079a1dd5f856bfd0c27163d55f19630c71f80509a319163,True,,False,0,1,0,0,0,0,0
10621666,1,14,5958720,f588c6faa33ab73a26e8e9f5179abf98aaab9ab0e14b2e97f4baa81ced68bd1c,True,,True,0,1,0,0,0,0,0
10646620,1,17,7439040,63111c549b7b0f5c51c39ab5a19d0feb278f900e34b7270fabd30217fad952c6,True,,False,0,1,0,0,0,0,0
10649230,1,17,7439040,706f7582a3590b50a5bca55783bb28fa4dcbfdaff9bfa944e0023b48f939e7ba,True,,False,0,1,0,0,0,0,0
10651816,1,14,5860800,299d487be2c4f95fd1cf7643367dc69ee115f86e22e03d5e8d91481e6f175847,True,,False,0,1,0,0,0,0,0
10651945,1,12,5535360,ec34a6932cdc37ad7f18f8d6ffe21d4d01c5465ba57f66704270541ceedf3a46,True,,False,0,1,0,0,0,0,0
10653179,1,14,5860800,f1e39620756c7b2d7e24c5b0fe06b4b0dd29eabb5ab15df5a862303d2baa9855,True,,False,0,1,0,0,0,0,0
10656823,2,17,7439040,08f2394521c977f1425452e245125dcfbcec93c8ed9e4544b5129a9715133d06,True,,False,0,2,0,0,0,0,0
10657406,2,17,7439040,ee1f292a1af34ef656da2964e75a187aefd36c7a6ed023aaaaaab556bb86bf3e,True,,False,0,2,0,0,0,0,0
10657664,1,17,7439040,c75bf6cfb8a2088359f3c49205e42b7bf9adbb0dadaf90f5abdbd7ec45e4ee3d,True,,False,0,1,0,0,0,0,0
10659313,1,17,7439040,340fe4107e60b11406ef3efeaba8c97a85fb039359c18e800175bc08d9596751,True,,False,0,1,0,0,0,0,0
10661679,1,17,7439040,31c4d8440b024f47aec05fe94d9c4e201cef6fd71daf11345793775536397e1f,True,,True,0,1,0,0,0,0,0
10661718,1,17,7439040,e4827af030ec06a5433f6925eea5581d734a4dc173bf5870f3753e7c63185768,True,,False,0,1,0,0,0,0,0
10661771,1,17,7439040,5b043e0d9f5a11e1981be07224305d7d2f44f336d48d689eab3c5c62da55e5bc,True,,False,0,1,0,0,0,0,0
10661778,1,11,4875840,c8a3632672e15a766cf19c057d5279632177d185ad1c6fa1a0b8caa1d84e3a76,True,,False,0,1,0,0,0,0,0
10661913,1,17,7439040,cb308e77f96f363fa0e07a801bdec9b1fdd6cd3bc821eeb4abc821a397f03181,True,,False,0,1,0,0,0,0,0
10661917,1,17,7439040,28ca5c71a77a929471f2dc5cd57ffcca6551397e747c22445fedfa5005b18eaf,True,,False,0,1,0,0,0,0,0
10661976,1,17,7439040,3c703b2afbfce7d2bd4886d280c2c7ade72997e7a7aec2f003c52cc3b9f8339e,True,,False,0,1,0,0,0,0,0
10662021,1,17,7439040,4c4f789a6d193b9afe7105b49af60f051f4c7682e317932ec79bdf7f4146f04e,True,,False,0,1,0,0,0,0,0
10662202,1,17,7439040,d8a09804a9166885a170ddd9feeb21ca279486e4d76644d84c0722fd249d9b3a,True,,False,0,1,0,0,0,0,0
10663396,1,9,3781440,542a3baf07eca8ad701e5c472239b433bb894663fecd99e6564b01eea43f0eb2,True,,False,0,1,0,0,0,0,0
10664150,1,16,7246080,d773f1ca5e13f54ea316c78dfb4bd18d112b21737c6144630763abd0aca2ce6a,True,,True,0,1,0,0,0,0,0
10664416,1,17,7439040,4d4c2afe4fc89614902bfd9d49dbd356d6f27c3afdbdf06740d605469fd7e3bf,True,,False,0,1,0,0,0,0,0
10666230,1,17,7439040,f79351638fc1d000e1c430593963d4754f54921fbb410d3745243ae25cc1dfe2,True,,False,0,1,0,0,0,0,0
10666242,1,17,7439040,279aa27c4431d4553332f60ff8d6d3739ec3c1011eb59a6a087321f5f299d670,True,,False,0,1,0,0,0,0,0
10666592,1,17,7439040,afdd1fa8e1ca97a01ccb82049f8c5cfb5c66791609c7f4b210150947883f200f,True,,False,0,1,0,0,0,0,0
10668665,1,14,6312960,278c979465b4b831881a6b76c92e07f4dead957773bada4a564b8825f93fe938,True,,False,0,1,0,0,0,0,0
10669994,1,17,7439040,090dcedae3bf87e91406becf05b843509f086d63b59589801dadeaebb1c50d1d,True,,False,0,1,0,0,0,0,0
10670119,2,14,6312960,444ccee1dc6b9a8972467303865a68688ff4b9b63d7650c602618e1d18b24693,True,,False,0,2,0,0,0,0,0
10676014,1,14,5958720,7351c2c4761e7a62678ba4ae7d0a0c2172279e4ba2a78e2d42492f997d45a9a1,True,,False,0,1,0,0,0,0,0
10676824,1,14,5958720,7ee7c19713e63217aa001e9b851cfaa9f35dcb74eb85a0806ea416c0626cbc15,True,,False,0,1,0,0,0,0,0
10676923,1,14,5958720,8a970301ca45d403aefd89fd05ac4a71fe52dfa4e19bfe12c80b5e2a4a228d23,True,,True,0,1,0,0,0,0,0
10676927,1,6,2537280,5e3ef25cb25c6aeca9f7a7a3b310215f98410e1f8aebc1fdc023ff425fe9721f,True,,False,1,0,0,0,0,0,0
10677186,1,11,4832640,2b048472806bd9fc15d61911b9d7c9693660d83c98a12bbc7a9e3eb0681cef31,True,,False,0,1,0,0,0,0,0
10679583,1,14,5958720,3bbc664c66130fd9af24701b38744f48275f0d1def758c05c18b776687e3b4e2,True,,False,0,1,0,0,0,0,0
10682541,1,13,5765760,bd33121092d35ccbd51a59fa40f1ad38175dbf71996cb72aad56e577a80d1da9,True,,False,0,1,0,0,0,0,0
10684670,1,14,5958720,f0c2b8f054925309b9b6afd84054bba95ab14408d9a854c3b2dcbc2d68fcb6f0,True,,False,0,1,0,0,0,0,0
10685175,1,14,5958720,2fbe23165d4572aab84f39a6969e39248e279ce548807392fe7296082c5d76d5,True,,False,0,1,0,0,0,0,0
10686814,1,14,5958720,cdc7b393d91b7c0f359e97073cee35429451dfc8d87a6a578ed98d43fae74cb1,True,,False,0,1,0,0,0,0,0
10686864,1,14,5958720,ff2c7278893e8af0836df014d074cfad4de2aba2afabe2d707127544da5c6a6f,True,,False,0,1,0,0,0,0,0
10686876,1,14,5958720,31be54ba226dbf8b45c8e85ebf477bb515035a210319c5ebc49b6e5b4fbaea46,True,,False,0,1,0,0,0,0,0
10686909,1,14,5958720,c7769f7f91bdcaef3748b358ed6329a3d0c9c4093e9d6d5b807657c3018c9270,True,,True,0,1,0,0,0,0,0
10686930,1,14,5958720,920a33547a5580a1acb46f8767b8e178935a073de5a0fe07842c7003b1d8b1ad,True,,False,0,1,0,0,0,0,0
10709622,1,17,7439040,7bdb3944be2a60c1658a69f37fdbca1f60400e43121ba1a5be244dcbb45037f3,True,,False,0,1,0,0,0,0,0
10710755,1,17,7439040,c41962a1ab609817154bd26b07a245291801823b18fe1ba5eb435506a3681304,True,,False,0,1,0,0,0,0,0
10711551,1,16,7246080,155e13a363d7981da259d4f7eee6ee9745963c4ca8c7c9fb48b061b3ec84f4ab,True,,False,0,1,0,0,0,0,0
10711913,1,15,6776640,542c91205a6e7e5a577ca8b098a3196762c062a9dcd6ec752b70e0a9bac4db49,True,,False,0,1,0,0,0,0,0
10713616,1,17,7439040,d96405ebd57151806ae080b07c4e238351846c4120a70adf68a0cffe4a5a41cf,True,,False,0,1,0,0,0,0,0
